,borough,block,lot,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,sanborn,taxmap,GEOID
60,BK,519,1,306,59,1002,15,38,11231,L101,76,4100,3,1D,57 RICHARDS STREET,M1-1,F5,6.0,0,,F&N DEVELOPING LTD,10000,22500,22500.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,2,2,3.0,0,1,100.0,100.0,50.0,100.0,N,0,N,3,0,101250,648000,0,1921,0,0,2.25,0.0,1,2.4,3,3005190001,,59,982227,186846,40.6795256,-74.00729361,16a,301 021,30205,36047005900
61,BK,580,1,306,53,4000,15,38,11231,L131,76,4100,3,1D,529 COLUMBIA STREET,M1-1,E1,6.0,0,,T MORIARTY & SON INC,10000,10000,10000.0,0.0,0.0,0.0,0.0,10000.0,0.0,0.0,2,1,1.0,0,1,100.0,100.0,100.0,100.0,N,2,N,3,0,81000,441000,0,1931,0,0,1.0,0.0,1,2.4,3,3005800001,,53,982126,184861,40.674077200000006,-74.00765713,16a,301 027,30207,36047005300
62,BK,519,5,306,59,1002,15,38,11231,L101,76,4100,3,1D,37 COMMERCE STREET,M1-1,E1,6.0,0,,53 RICHARDS ST REALTY CP,18900,14300,14300.0,0.0,0.0,0.0,0.0,0.0,14300.0,0.0,2,3,1.0,0,4,189.0,100.0,105.0,98.0,N,2,N,3,0,192600,640350,0,1900,0,0,0.76,0.0,1,2.4,3,3005190005,,59,982328,186894,40.67965737,-74.00692949,16a,301 021,30205,36047005900
63,BK,534,37,306,59,2032,15,38,11231,L131,76,4100,3,1D,23 WEST 9 STREET,R5,F5,6.0,0,,Y & M EQUITIES LLC,6916,6916,6916.0,0.0,0.0,0.0,0.0,6916.0,0.0,0.0,2,1,1.0,0,1,69.17,100.0,69.17,100.0,N,0,N,5,0,55800,404550,0,1925,0,0,1.0,1.25,0,2.0,3,3005340037,,59,982745,185966,40.677110299999995,-74.00542585,16a,301 029,30206,36047005900
64,BK,532,1,306,85,1000,15,38,11231,L101,76,4100,3,1I,85 RICHARDS STREET,PARK,Q1,9.0,0,C,NYC DEPARTMENT OF PARKS AND RECREATION,352800,2100,2100.0,0.0,0.0,0.0,0.0,0.0,0.0,2100.0,2,1,1.0,0,1,720.0,490.0,30.0,70.0,N,0,N,3,0,2520900,3233250,3233250,1931,0,0,0.01,0.0,0,0.0,3,3005320001,,85,981900,186165,40.67765633,-74.00847232,16a,301 025,30206,36047008500
65,BK,588,2,306,53,4004,15,38,11231,L101,76,4100,3,1D, RICHARDS STREET,M1-1,V1,11.0,0,,48& 60 COFFEY ST RLTY CP,2375,0,,,,,,,,,7,0,0.0,0,0,25.0,95.0,0.0,0.0,,0,N,5,5,67950,67950,0,0,0,0,0.0,0.0,1,2.4,3,3005880002,,53,980833,185286,40.67524332,-74.01231867,16a,301 023,30207,36047005300
66,BK,577,22,306,53,4003,15,38,11231,L101,76,4100,3,1D, WOLCOTT STREET,R5,V0,11.0,0,,"GRADY, RONALD J",2000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,19020,19020,0,0,0,0,0.0,1.25,0,2.0,3,3005770022,,53,981272,185396,40.67554541,-74.01073608,16a,301 024,30207,36047005300
67,BK,589,11,306,53,4009,15,38,11231,L101,76,4100,3,1D,17 DIKEMAN STREET,M1-1,A9,1.0,0,,"MARDEN, MIRABELLE",1875,2000,0.0,2000.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,25.0,75.0,25.0,40.0,N,1,N,5,2,13260,130020,0,1899,0,0,1.07,0.0,1,2.4,3,3005890011,,53,981364,184978,40.67439812,-74.01040423,16a,301 023,30207,36047005300
68,BK,577,51,306,53,4003,15,38,11231,L101,76,4100,3,1D,48 DIKEMAN STREET,R5,C0,2.0,0,,"PATUREL, GUILLAUME",2500,2625,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,35.42,N,2,N,5,2,16620,155220,0,1899,0,0,1.05,1.25,0,2.0,3,3005770051,,53,981100,185412,40.67558926,-74.01135617,16a,301 024,30207,36047005300
69,BK,577,52,306,53,4003,15,38,11231,L101,76,4100,3,1D,50 DIKEMAN STREET,R5,C0,2.0,0,,"WAJIDALI, AYESHA",2500,2625,0.0,2625.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,3.0,3,3,25.0,100.0,25.0,35.42,N,3,N,5,2,16620,170280,1400,1899,0,0,1.05,1.25,0,2.0,3,3005770052,,53,981082,185428,40.67563317,-74.01142107,16a,301 024,30207,36047005300
70,BK,588,11,306,53,4004,15,38,11231,L101,76,4100,3,1D,51 DIKEMAN STREET,R5,B1,1.0,0,,"MALONEY, JOAN",2000,3120,0.0,2080.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,2,2,20.0,100.0,20.0,52.0,N,3,N,5,1,17880,161160,1400,1899,0,0,1.56,1.25,0,2.0,3,3005880011,,53,980966,185318,40.67533121,-74.01183921,16a,301 023,30207,36047005300
71,BK,511,4,306,59,2017,15,38,11231,L101,76,4100,3,1D,211 VAN BRUNT STREET,M1-1,A9,1.0,0,,"LONGOBARDI, BARBARA",2250,2550,0.0,2550.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,25.0,90.0,25.0,25.0,E,3,N,5,2,20700,65760,0,1899,0,0,1.13,0.0,1,2.4,3,3005110004,,59,982015,187438,40.68115045,-74.00805814,16a,301 021,30205,36047005900
72,BK,511,2,306,59,2017,15,38,11231,L101,76,4100,3,1D,215 VAN BRUNT STREET,M1-1,A9,1.0,0,,"CHAIKEN, JOSHUA",2250,800,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,1,1,25.0,90.0,16.0,25.0,EG,3,N,5,2,13740,74880,0,1899,0,0,0.36,0.0,1,2.4,3,3005110002,,59,981981,187401,40.68104889,-74.00818071,16a,301 021,30205,36047005900
73,BK,546,33,306,53,2007,15,38,11231,L101,76,4100,3,1D,120 RICHARDS STREET,R5,I5,8.0,0,,KING & COUNTRY LLC,8347,12500,12500.0,0.0,12500.0,0.0,0.0,0.0,0.0,0.0,2,1,2.0,0,1,125.0,50.0,125.0,50.0,N,0,Y,3,0,112500,1301850,1236758,1925,0,0,1.5,1.25,0,2.0,3,3005460033,,53,981480,186227,40.67782638,-74.00998655,16a,301 020,30206,36047005300
74,BK,546,18,306,53,2007,15,38,11231,L101,76,4100,3,1D,111 PIONEER STREET,R5,F5,6.0,0,,ADVAM PROPERTY HOLDINGS LLC,5875,6313,6313.0,0.0,0.0,0.0,0.0,0.0,6313.0,0.0,2,1,2.0,0,1,50.0,100.0,45.0,75.0,E,0,Y,5,0,47700,454500,0,1931,0,0,1.07,1.25,0,2.0,3,3005460018,,53,981310,186401,40.67830392,-74.01059952,16a,301 020,30206,36047005300
75,BK,580,16,306,53,4000,15,38,11231,L131,76,4100,3,1D,76 LORRAINE STREET,R5,W9,8.0,0,,LORRAINE STREET REALTY LLC,10500,21000,21000.0,0.0,0.0,0.0,0.0,0.0,0.0,21000.0,2,1,2.0,0,1,85.0,200.0,85.0,100.0,E,0,Y,5,1,97200,1230750,0,1972,0,0,2.0,1.25,0,2.0,3,3005800016,,53,982342,184878,40.67412391,-74.00687844,16a,301 027,30207,36047005300
76,BK,554,14,306,53,1008,15,38,11231,L101,76,4100,3,1D,199 KING STREET,M2-1,G1,10.0,0,,ECLECTIC PROPERTIES GROUP LLC,25000,24575,24575.0,0.0,0.0,0.0,24575.0,0.0,0.0,0.0,2,4,1.0,0,1,150.0,200.0,90.0,200.0,N,0,Y,4,0,393750,1068300,0,1931,0,0,0.98,0.0,2,0.0,3,3005540014,,53,980318,186863,40.67957162,-74.01417623,16a,301 003,30206,36047005300
77,BK,512,41,306,59,2016,15,38,11231,L101,76,4100,3,1D,372 COLUMBIA STREET,M1-1,S2,4.0,0,,"12 MISTY MOUNTAINS, LLC",3010,3000,1560.0,1440.0,0.0,840.0,0.0,0.0,0.0,720.0,2,1,3.0,2,3,35.67,86.0,21.0,40.0,N,2,Y,5,2,12960,51180,0,1899,0,0,1.0,0.0,1,2.4,3,3005120041,,59,982683,186833,40.67949001,-74.00564957,16a,301 021,30205,36047005900
78,BK,587,24,306,53,3004,15,38,11231,L101,76,4100,3,1D,73 DIKEMAN STREET,R5,V0,11.0,0,,CABALEIRO JUAN,2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,23880,23880,0,0,0,0,0.0,1.25,0,2.0,3,3005870024,,53,980745,185517,40.67587733,-74.01263604,16a,301 019,30207,36047005300
79,BK,575,16,306,53,2003,15,38,11231,L101,76,4100,3,1D,113 WOLCOTT STREET,R5,V3,11.0,0,,"RUGGIERO, JOSEPH",2500,0,,,,,,,,,7,1,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,23880,23880,0,0,0,0,0.0,1.25,0,2.0,3,3005750016,,53,980471,186112,40.67751036,-74.01362419,16a,301 019,30207,36047005300
80,BK,517,49,306,59,1000,15,38,11231,L101,76,4100,3,1D,125 IMLAY STREET,M2-1,Z9,,0,,270 WATERHOUSE LLC,1875,0,,,,,,,,,7,0,0.0,0,0,25.0,75.0,0.0,0.0,N,0,N,5,0,18450,23400,0,0,0,0,0.0,0.0,2,0.0,3,3005170049,,59,981423,187201,40.68049977,-74.01019246,16a,301 021,30205,36047005900
81,BK,597,28,306,53,3001,15,38,11231,L101,76,4100,3,1D, VAN BRUNT STREET,M1-1/R5,V1,11.0,0,,"PACE, PAT",1725,0,,,,,,,,,7,0,0.0,0,0,25.0,69.0,0.0,0.0,,0,N,5,5,89550,89550,0,0,0,0,0.0,1.25,1,2.0,3,3005970028,,53,980138,185559,40.67599235,-74.01482439,16a,301 019,30207,36047005300
82,BK,546,7,306,53,2007,15,38,11231,L101,76,4100,3,1D,297 VAN BRUNT STREET,R5,V1,11.0,0,,"SPIELFOGEL, LARRY R",1219,0,,,,,,,,,7,0,0.0,0,0,17.5,69.67,0.0,0.0,,0,N,5,5,97200,97200,0,0,0,0,0.0,1.25,0,2.0,3,3005460007,,53,981172,186511,40.67860579999999,-74.01109709999999,16a,301 020,30206,36047005300
83,BK,520,25,306,59,2025,15,38,11231,L131,76,4100,3,1D,698 HICKS STREET,M1-1,Z9,,0,,LUQUER STREET LLC,1873,0,,,,,,,,,7,0,0.0,0,0,22.17,84.5,0.0,0.0,N,0,N,5,0,18900,25200,0,0,0,0,0.0,0.0,1,2.4,3,3005200025,,59,983092,186473,40.67850195,-74.00417493,16a,301 029,30205,36047005900
84,BK,535,40,306,59,2031,15,38,11231,L131,76,4100,3,1D,71 WEST 9 STREET,M1-1,G7,10.0,0,,L & S HOLDING OF NEWYORK INC,2000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,38250,38250,0,0,0,0,0.0,0.0,1,2.4,3,3005350040,,59,983216,185794,40.67663827,-74.00372777,16a,301 029,30206,36047005900
85,BK,576,57,306,53,2004,15,38,11231,L101,76,4100,3,1D,100 DIKEMAN STREET,R5,Z9,,0,,CUONZO ANTONIO,2035,0,,,,,,,,,7,0,0.0,0,0,25.0,81.42,0.0,0.0,N,0,N,5,0,22950,31050,0,0,0,0,0.0,1.25,0,2.0,3,3005760057,,53,980639,185812,40.676687,-74.01301835,16a,301 019,30207,36047005300
86,BK,587,52,306,53,3004,15,38,11231,L101,76,4100,3,1D,106 COFFEY STREET,R5,V1,11.0,0,,RED HOOK BUILDING COMPANY LLC,2200,0,,,,,,,,,7,0,0.0,0,0,22.0,100.0,0.0,0.0,,0,N,5,5,179100,179100,0,0,0,0,0.0,1.25,0,2.0,3,3005870052,,53,980472,185623,40.67616817,-74.01362031,16a,301 019,30207,36047005300
87,BK,535,39,306,59,2031,15,38,11231,L131,76,4100,3,1D,73 WEST 9 STREET,M1-1,G7,10.0,0,,L & S HOLDING OF NEWYORK INC,2000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,38250,38250,0,0,0,0,0.0,0.0,1,2.4,3,3005350039,,59,983236,185787,40.67661906,-74.00365566,16a,301 029,30206,36047005900
88,BK,552,37,306,53,1023,15,38,11231,L131,76,4100,3,1D,147 CENTRE STREET,M1-1,G7,10.0,0,,ASJN REALTY LLC,2500,100,100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2,0,0.0,0,0,25.0,100.0,0.0,0.0,,0,N,5,5,48600,48600,0,0,0,0,0.04,0.0,1,2.4,3,3005520037,,53,983907,185007,40.67447818,-74.00123654,16a,301 037,30206,36047005300
89,BK,535,34,306,59,2031,15,38,11231,L131,76,4100,3,1D,718 HENRY STREET,M1-1,G7,10.0,0,,"L & S HOLDING OF NEW YORK, INC.",1680,0,,,,,,,,,7,0,0.0,0,0,20.0,84.0,0.0,0.0,,0,N,5,5,33750,33750,0,0,0,0,0.0,0.0,1,2.4,3,3005350034,,59,983317,185737,40.67648183,-74.00336363,16a,301 029,30206,36047005900
90,BK,534,17,306,59,2032,15,38,11231,L131,76,4100,3,1D,20 HUNTINGTON STREET,R5,Z9,,0,,"MC NEELY, DAVID",6050,0,,,,,,,,,7,1,0.0,0,0,60.5,100.0,0.0,0.0,,0,N,5,5,99000,99000,0,0,0,0,0.0,1.25,0,2.0,3,3005340017,,59,982746,186075,40.67740948,-74.00542227,16a,301 029,30206,36047005900
91,BK,534,20,306,59,2032,15,38,11231,L131,76,4100,3,1D,28 HUNTINGTON STREET,R5,G7,10.0,0,,"2811 OCEAN AVE., INC.",3950,0,,,,,,,,,7,1,0.0,0,0,39.5,100.0,0.0,0.0,,0,N,5,5,130500,130500,0,0,0,0,0.0,1.25,0,2.0,3,3005340020,,59,982794,186058,40.67736283,-74.00524921,16a,301 029,30206,36047005900
92,BK,535,13,306,59,2031,15,38,11231,L131,76,4100,3,1D,56 HUNTINGTON STREET,M1-1,G7,10.0,0,,"L & S HOLDING OF NEW YORK, INC.",12000,0,,,,,,,,,7,0,0.0,0,0,60.0,200.0,0.0,0.0,,0,N,5,5,113400,113400,0,0,0,0,0.0,0.0,1,2.4,3,3005350013,,59,983103,185891,40.6769045,-74.00413517,16a,301 029,30206,36047005900
93,BK,534,3,306,59,2032,15,38,11231,L131,76,4100,3,1D,435 COLUMBIA STREET,R5,G7,10.0,0,,KINCOFF CORPORATION,1670,0,,,,,,,,,7,0,0.0,0,0,20.0,83.5,0.0,0.0,,0,N,5,5,54900,54900,0,0,0,0,0.0,1.25,0,2.0,3,3005340003,,59,982549,186039,40.67731064,-74.00613249,16a,301 029,30206,36047005900
94,BK,340,40,306,53,1000,15,39,11231,E202,76,4100,3,2C, PRESIDENT STREET,M2-1,V9,11.0,0,C,PORT AUTHORITY OF NY AND NJ,1600,0,,,,,,,,,7,0,0.0,0,0,20.0,80.0,0.0,0.0,,0,N,5,5,94500,94500,94500,0,0,0,0.0,0.0,2,0.0,3,3003400040,,53,982675,188689,40.68458431,-74.00567885,16a,301 006,30202,36047005300
95,BK,599,39,306,53,4005,15,38,11231,L101,76,4100,3,1D,60 VAN DYKE STREET,M1-1,Z9,,0,,GREGORY O'CONNELL,2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,N,0,N,5,0,27450,35550,0,0,0,0,0.0,0.0,1,2.4,3,3005990039,,53,980772,185007,40.67447751,-74.01253844,16a,301 023,30207,36047005300
96,BK,588,8,306,53,4004,15,38,11231,L101,76,4100,3,1D,185 RICHARDS STREET,R5,V0,11.0,0,,RED HOOK INK LLC,2375,0,,,,,,,,,7,0,0.0,0,0,25.0,75.0,0.0,0.0,,0,N,3,5,23100,23100,0,0,0,0,0.0,1.25,0,2.0,3,3005880008,,53,980933,185398,40.67555078,-74.01195822,16a,301 023,30207,36047005300
97,BK,556,22,306,53,2006,15,38,11231,L101,76,4100,3,1D,105 KING STREET,R5,V0,11.0,0,,THT BROOKLYN BUYERS LLC,2000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,N,5,5,19020,19020,0,0,0,0,0.0,1.25,0,2.0,3,3005560022,,53,981214,186145,40.67760122,-74.01094551,16a,301 020,30206,36047005300
98,BK,598,6,306,53,3005,15,38,11231,L101,76,4100,3,1D,393 VAN BRUNT STREET,M1-1,V1,11.0,0,,393 VAN BRUNT ST. LLC,1800,0,,,,,,,,,7,1,0.0,0,0,20.0,90.0,0.0,0.0,,0,N,5,5,76500,76500,0,0,0,0,0.0,0.0,1,2.4,3,3005980006,,53,980294,185516,40.6758744,-74.01426196,16a,301 019,30207,36047005300
99,BK,598,148,306,53,3005,15,38,11231,L101,76,4100,3,1D,108 VAN DYKE STREET,M1-1,Z9,,0,,"9 4TH PLACE, LLC",2500,0,,,,,,,,,7,0,0.0,0,0,25.0,100.0,0.0,0.0,N,0,N,5,0,27450,36450,0,0,0,0,0.0,0.0,1,2.4,3,3005980148,,53,980315,185418,40.67560542,-74.01418620000001,16a,301 019,30207,36047005300
100,BK,588,45,306,53,4004,15,38,11231,L101,76,4100,3,1D,56 COFFEY STREET,M1-1,Z9,,0,,48 60 COFFEE ST REALTY CORP,10000,750,750.0,0.0,750.0,0.0,0.0,0.0,0.0,0.0,2,2,1.0,0,1,100.0,100.0,15.0,50.0,N,0,N,0,0,75150,94500,0,0,0,0,0.08,0.0,1,2.4,3,3005880045,,53,980913,185229,40.675086900000004,-74.01203023,16a,301 023,30207,36047005300
101,BK,555,27,306,53,2001,15,38,11231,L101,76,4100,3,1D, SULLIVAN STREET,R5,V1,11.0,0,,"VEKSLER, ERIC W.",1000,0,,,,,,,,,7,0,0.0,0,0,20.0,50.0,0.0,0.0,,0,N,5,5,81900,81900,0,0,0,0,0.0,1.25,0,2.0,3,3005550027,,53,980788,186356,40.67818022,-74.01248145,16a,301 020,30206,36047005300
102,BK,545,5,306,53,2000,15,38,11231,L101,76,4100,3,1D,125 CONOVER STREET,M2-1,G7,10.0,0,,PIONEER AND KING LLC,5000,0,,,,,,,,,7,0,0.0,0,0,50.0,100.0,0.0,0.0,,0,N,5,5,96300,96300,0,0,0,0,0.0,0.0,2,0.0,3,3005450005,,53,980836,186800,40.67939891,-74.01230862,16a,301 020,30206,36047005300
103,BK,600,101,306,53,4008,15,38,11231,L101,76,4100,3,1D,1 VAN DYKE STREET,M1-1,Z9,,0,,"24 VAN D. STREET, LLC",7500,0,,,,,,,,,7,0,0.0,0,0,75.0,100.0,0.0,0.0,N,0,N,0,0,51750,64800,0,0,0,0,0.0,0.0,1,2.4,3,3006000101,,53,981153,184667,40.67354443,-74.01116475,16a,301 023,30207,36047005300
104,BK,554,7501,306,53,1008,15,38,11231,L101,76,4100,3,1D,156 CONOVER STREET,M2-1,RM,4.0,0,,UNAVAILABLE OWNER,2500,4110,940.0,3170.0,0.0,0.0,0.0,0.0,0.0,940.0,2,1,4.0,2,3,25.0,100.0,25.0,50.0,,0,N,0,5,540,192719,0,0,0,0,1.64,0.0,2,0.0,3,3005547501,960.0,53,980465,186628,40.67892666,-74.01364611,16a,301 003,30206,36047005300
105,BK,522,9,306,59,1006,15,38,11231,L101,76,4100,3,1D,235 VAN BRUNT STREET,M1-1,G7,10.0,0,,"LEONE, LISAMARIE",2250,0,,,,,,,,,7,0,0.0,0,0,25.0,90.0,0.0,0.0,,0,N,3,5,42750,42750,0,0,0,0,0.0,0.0,1,2.4,3,3005220009,,59,981735,187124,40.68028852,-74.00906755,16a,301 021,30205,36047005900
106,BK,536,39,306,59,2030,15,38,11231,L131,76,4100,3,1D,WEST 9 STREET,R5,V1,11.0,0,,FRANCINE RLTY CORP,3508,0,,,,,,,,,7,0,0.0,0,0,45.0,83.58,0.0,0.0,,0,Y,5,5,285300,285300,0,0,0,0,0.0,1.25,0,2.0,3,3005360039,,59,983661,185618,40.67615523,-74.00212344,16a,301 029,30206,36047005900
107,BK,545,25,306,53,2000,15,38,11231,L101,76,4100,3,1D,334 VAN BRUNT STREET,R5,G7,10.0,0,,RED HOOK ANCHOR REALTY LLC,1509,0,,,,,,,,,7,0,0.0,0,0,24.5,61.75,0.0,0.0,,0,Y,5,5,50400,50400,0,0,0,0,0.0,1.25,0,2.0,3,3005450025,,53,981007,186527,40.67864965,-74.01169198,16a,301 020,30206,36047005300
108,BK,484,17,306,53,1028,15,38,11231,L131,76,4100,3,1D,388 HAMILTON AVENUE,M1-1,Z9,,0,,TERRACE PROPERTIES,480,0,,,,,,,,,7,1,0.0,0,0,17.67,34.92,0.0,0.0,N,0,Y,5,0,7650,14850,0,0,0,0,0.0,0.0,1,2.4,3,3004840017,,53,984385,184353,40.67268311,-73.99951333,16c,301 036,30204,36047005300
109,BK,521,1,306,59,2024,15,38,11231,L131,76,4100,3,1D,727 HICKS STREET,M1-1,Z9,,1,X,NYC DEPARTMENT OF ENVIRONMENTAL PROTECTION,23000,0,,,,,,,,,7,0,0.0,0,0,125.0,311.5,0.0,0.0,N,0,Y,3,0,217350,291150,291150,0,0,0,0.0,0.0,1,2.4,3,3005210001,,59,983258,186307,40.67804634,-74.00357642,16a,301 029,30205,36047005900
110,BK,595,70,306,53,1012,15,38,11231,L101,76,4100,3,1D,300 COFFEY STREET,M2-1,V1,11.0,0,,BT RED HOOK LLC,97956,0,27000.0,0.0,8000.0,0.0,0.0,19000.0,0.0,0.0,7,1,0.0,0,0,78.5,394.83,0.0,0.0,,0,Y,3,5,350550,350550,0,0,0,0,0.0,0.0,2,0.0,3,3005950070,,53,978959,186689,40.67909332,-74.01907576,16a,301 002,30207,36047005300
111,BK,589,106,306,53,4009,15,38,11231,L101,76,4100,3,1D, DWIGHT STREET,M1-1,V1,11.0,0,,OTSEGO LLC,4000,0,,,,,,,,,7,0,0.0,0,0,20.0,100.0,0.0,0.0,,0,Y,5,5,105750,105750,0,0,0,0,0.0,0.0,1,2.4,3,3005890106,,53,981299,184956,40.67433772,-74.01063854,16a,301 023,30207,36047005300
112,BK,576,55,306,53,2004,15,38,11231,L101,76,4100,3,1D,96 DIKEMAN STREET,R5,Z9,,0,,CUONZO ANTONIO,1870,0,,,,,,,,,7,0,0.0,0,0,20.0,93.5,0.0,0.0,N,0,Y,5,0,19800,27450,0,0,0,0,0.0,1.25,0,2.0,3,3005760055,,53,980678,185783,40.67660742,-74.01287773,16a,301 019,30207,36047005300
113,BK,573,100,306,53,1006,15,38,11231,L101,76,4100,3,1D,68 FERRIS STREET,M2-1,V1,11.0,0,,BT RED HOOK LLC,200000,0,,,,,,,,,7,2,0.0,0,0,45.0,425.0,0.0,0.0,,0,Y,5,5,2025000,2025000,0,0,0,0,0.0,0.0,2,0.0,3,3005730100,,53,979317,186935,40.67976874,-74.01778523,16a,301 002,30207,36047005300
114,BK,513,8,306,59,2015,15,38,11231,L131,76,4100,3,1D, COLUMBIA STREET,M1-1,V1,11.0,0,,"VALENTINO, PHYLLIS",768,0,,,,,,,,,7,0,0.0,0,0,25.0,42.67,0.0,0.0,,0,Y,3,5,32400,32400,0,0,0,0,0.0,0.0,1,2.4,3,3005130008,,59,982830,186881,40.67962178,-74.0051196,16a,301 029,30205,36047005900
115,BK,513,14,306,59,2015,15,38,11231,L131,76,4100,3,1D, COLES STREET,M1-1,G6,10.0,0,,RUSSO THOMAS,1905,0,,,,,,,,,7,0,0.0,0,0,25.0,96.0,0.0,0.0,N,0,Y,5,0,47250,47250,0,0,0,0,0.0,0.0,1,2.4,3,3005130014,,59,982951,186810,40.67942692,-74.00468334,16a,301 029,30205,36047005900
116,BK,334,64,306,53,1000,15,39,11231,E202,76,4100,3,2C, HAMILTON AVENUE,M2-1,V1,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,1175,0,,,,,,,,,7,0,0.0,0,0,22.0,44.75,0.0,0.0,,0,Y,5,5,63450,63450,63450,0,0,0,0.0,0.0,2,0.0,3,3003340064,,53,982223,189201,40.68598954,-74.00730874,16a,301 006,30202,36047004700
117,BK,334,59,306,53,1000,15,39,11231,E202,76,4100,3,2C, HAMILTON AVENUE,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,3400,0,,,,,,,,,7,0,0.0,0,0,44.0,95.0,0.0,0.0,,0,Y,5,5,92250,92250,92250,0,0,0,0.0,0.0,2,0.0,3,3003340059,,53,982296,189146,40.68583859,-74.00704551,16a,301 006,30202,36047004700
118,BK,606,5,306,53,4007,15,38,11231,L101,76,4100,3,1D,20 BEARD STREET,M1-1,G7,10.0,0,,55 FERRIS ASSOC INC,74432,0,,,,,,,,,7,1,0.0,0,0,356.0,200.0,0.0,0.0,,0,Y,3,5,658800,658800,0,0,0,0,0.0,0.0,1,2.4,3,3006060005,,53,981074,184456,40.67296525,-74.01144945,16a,301 023,30207,36047005300
119,BK,484,10,306,53,1030,15,38,11231,L131,76,4100,3,1D,222 BUSH STREET,M1-1,Z9,,0,,IESI NY CORPORATION,2210,0,,,,,,,,,7,0,0.0,0,0,40.42,72.0,0.0,0.0,N,0,Y,5,0,29700,47250,0,0,0,0,0.0,0.0,1,2.4,3,3004840010,,53,984297,184457,40.67296856,-73.99983057,16c,301 036,30204,36047005300
120,BK,546,42,306,53,2007,15,38,11231,L101,76,4100,3,1D,96 KING STREET,R5,V0,11.0,0,,KING & COUNTRY LLC,1939,0,,,,,,,,,7,1,0.0,0,0,25.0,75.0,0.0,0.0,,0,Y,5,5,18120,18120,0,0,0,0,0.0,1.25,0,2.0,3,3005460042,,53,981381,186192,40.67773028,-74.01034346,16a,301 020,30206,36047005300
121,BK,513,45,306,59,2015,15,38,11231,L131,76,4100,3,1D, LUQUER STREET,M1-1,V1,11.0,0,,FICESCO 13 LUQUER LLC,1750,0,,,,,,,,,7,0,0.0,0,0,16.75,115.08,0.0,0.0,,0,Y,5,5,51300,51300,0,0,0,0,0.0,0.0,1,2.4,3,3005130045,,59,982871,186721,40.67918263,-74.00497174,16a,301 029,30205,36047005900
122,BK,334,6,306,53,1000,15,39,11231,E202,76,4100,3,2C, SACKETT STREET,M2-1,V9,11.0,0,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,1960,0,,,,,,,,,7,0,0.0,0,0,25.0,76.83,0.0,0.0,,0,Y,5,5,107100,107100,107100,0,0,0,0.0,0.0,2,0.0,3,3003340006,,53,982359,189211,40.68601702,-74.00681837,16a,301 006,30202,36047004700
123,BK,484,13,306,53,1030,15,38,11231,L131,76,4100,3,1D,380 HAMILTON AVENUE,M1-1,Z9,,0,,IESI NY CORPORATION,1687,0,,,,,,,,,7,0,0.0,0,0,22.5,85.0,0.0,0.0,N,0,Y,5,0,18900,28350,0,0,0,0,0.0,0.0,1,2.4,3,3004840013,,53,984321,184420,40.67286701,-73.99974405,16c,301 036,30204,36047005300
124,BK,612,150,306,53,1014,15,38,11231,L101,76,4100,3,1D,280 RICHARDS STREET,M3-1,V1,11.0,0,,THOR 280 RICHARDS STREET LLC,666600,0,,,,,,,,,7,0,0.0,0,0,258.0,437.0,0.0,0.0,,0,Y,5,5,6693750,6693750,0,0,0,0,0.0,0.0,2,0.0,3,3006120150,,53,980014,184406,40.67282757,-74.01527071,16a,301 011,30207,36047005300
